id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob,_source_csv,source_file,file_id,file_path,detection_start_s,detection_end_s,species_name,detection_probability,presence_label,detection_id,start_s,end_s,label,score,path
96,0.027,1.0015,1.0106,33888,24609,Plecotus austriacus,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Plecotus austriacus,0.027,absent,00071_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
97,0.032,1.0015,1.0107,45397,36640,Nyctalus leisleri,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Nyctalus leisleri,0.032,absent,00071_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
98,0.037,1.0225,1.0592,80318,68437,Rhinolophus ferrumequinum,0.037,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.037,absent,00071_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.037,
99,0.048,1.0245,1.0351,41229,26328,Eptesicus serotinus,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.048,absent,00071_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.048,
100,0.041,1.0245,1.0454,108332,93359,Rhinolophus hipposideros,0.041,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.041,absent,00071_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.041,
101,0.041,1.0245,1.0378,57074,45234,Pipistrellus pipistrellus,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,00071_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.041,absent,00071_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.041,
0,0.046,0.0015,0.0293,81361,68437,Rhinolophus ferrumequinum,0.045,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.046,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.046,
1,0.032,0.0015,0.0114,23891,18593,Nyctalus leisleri,0.012,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Nyctalus leisleri,0.032,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
2,0.032,0.0105,0.0419,112324,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
3,0.588,0.0175,0.0225,79875,22031,Myotis nattereri,0.551,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.588,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.588,
4,0.028,0.0185,0.0534,112511,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
5,0.032,0.0185,0.0465,82387,68437,Rhinolophus ferrumequinum,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.032,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
6,0.041,0.0265,0.0577,81151,68437,Rhinolophus ferrumequinum,0.041,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.041,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.041,
7,0.062,0.0585,0.0905,110831,93359,Rhinolophus hipposideros,0.062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.062,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.062,
8,0.637,0.0645,0.0701,85511,22031,Myotis nattereri,0.605,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.637,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.637,
9,0.031,0.0655,0.072,83938,11718,Myotis nattereri,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.031,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.031,
10,0.03,0.0695,0.0757,44306,34062,Myotis daubentonii,0.009,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis daubentonii,0.03,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.03,
11,0.066,0.0715,0.0947,81785,68437,Rhinolophus ferrumequinum,0.065,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.066,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.066,
12,0.045,0.0915,0.1212,110572,93359,Rhinolophus hipposideros,0.045,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.045,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.045,
13,0.216,0.0975,0.1033,97139,21171,Myotis nattereri,0.211,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.216,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.216,
14,0.178,0.0975,0.1051,108953,11718,Myotis nattereri,0.128,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.178,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.178,
15,0.03,0.0995,0.1272,110355,92500,Rhinolophus hipposideros,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.03,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.03,
16,0.101,0.1055,0.1257,88042,69296,Rhinolophus ferrumequinum,0.098,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.101,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.101,
17,0.041,0.1055,0.111,51639,33203,Myotis daubentonii,0.01,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis daubentonii,0.041,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.041,
18,0.037,0.1065,0.1154,58461,50390,Pipistrellus pipistrellus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.037,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.037,
19,0.027,0.1075,0.1135,69676,12578,Myotis nattereri,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.027,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.027,
20,0.041,0.1295,0.1376,53879,19453,Myotis nattereri,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.041,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.041,
21,0.15,0.1325,0.1385,84443,12578,Myotis nattereri,0.133,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.15,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.15,
22,0.072,0.1355,0.1606,81028,68437,Rhinolophus ferrumequinum,0.072,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.072,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.072,
23,0.05,0.1355,0.1414,55463,47812,Pipistrellus pipistrellus,0.043,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.05,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.05,
24,0.072,0.1405,0.1459,70251,22031,Myotis nattereri,0.061,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.072,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.072,
25,0.029,0.1405,0.1458,49998,37500,Myotis daubentonii,0.009,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis daubentonii,0.029,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.029,
26,0.066,0.1425,0.1656,82147,68437,Rhinolophus ferrumequinum,0.066,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.066,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.066,
27,0.035,0.1665,0.1724,52867,46953,Pipistrellus pipistrellus,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.035,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
28,0.032,0.1685,0.1994,111020,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
29,0.047,0.1755,0.2036,85796,69296,Rhinolophus ferrumequinum,0.046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.047,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.047,
30,0.594,0.1755,0.1808,91579,22031,Myotis nattereri,0.566,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.594,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.594,
31,0.055,0.1815,0.2042,83190,68437,Rhinolophus ferrumequinum,0.054,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.055,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.055,
32,0.032,0.1825,0.1875,57112,25468,Myotis nattereri,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.032,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
33,0.046,0.1835,0.192,42712,33203,Nyctalus leisleri,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Nyctalus leisleri,0.046,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.046,
34,0.035,0.1925,0.2081,25396,21171,Nyctalus leisleri,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Nyctalus leisleri,0.035,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
35,0.033,0.2105,0.2168,55606,50390,Pipistrellus pipistrellus,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.033,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.033,
36,0.058,0.2245,0.2548,81570,68437,Rhinolophus ferrumequinum,0.058,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.058,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.058,
37,0.028,0.2385,0.2497,33822,28046,Eptesicus serotinus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Eptesicus serotinus,0.028,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
38,0.028,0.2445,0.2521,56110,49531,Pipistrellus pipistrellus,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.028,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
39,0.055,0.2625,0.2957,111311,93359,Rhinolophus hipposideros,0.055,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.055,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.055,
40,0.673,0.2705,0.2764,91885,21171,Myotis nattereri,0.631,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.673,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.673,
41,0.028,0.2735,0.3002,111399,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
42,0.033,0.2745,0.2858,101410,79609,Pipistrellus pygmaeus,0.033,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.033,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.033,
43,0.092,0.2765,0.2985,85280,68437,Rhinolophus ferrumequinum,0.092,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.092,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.092,
44,0.072,0.3375,0.342,53606,36640,Myotis nattereri,0.042,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.072,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.072,
45,0.028,0.3495,0.3757,79906,68437,Rhinolophus ferrumequinum,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.028,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
46,0.039,0.3515,0.3816,110988,93359,Rhinolophus hipposideros,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.039,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.039,
47,0.705,0.3565,0.3626,94641,21171,Myotis nattereri,0.681,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.705,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.705,
48,0.044,0.3585,0.384,82598,68437,Rhinolophus ferrumequinum,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.044,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.044,
49,0.034,0.3785,0.408,110467,93359,Rhinolophus hipposideros,0.034,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.034,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.034,
50,0.029,0.3925,0.3978,37289,28906,Myotis daubentonii,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis daubentonii,0.029,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.029,
51,0.028,0.4175,0.4472,111253,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
52,0.046,0.4395,0.4704,110799,93359,Rhinolophus hipposideros,0.046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.046,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.046,
53,0.644,0.4495,0.4556,98520,21171,Myotis nattereri,0.609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.644,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.644,
54,0.03,0.4545,0.4747,87663,69296,Rhinolophus ferrumequinum,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.03,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.03,
55,0.035,0.5085,0.5397,110991,93359,Rhinolophus hipposideros,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.035,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.035,
56,0.044,0.5375,0.5674,111412,93359,Rhinolophus hipposideros,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.044,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.044,
57,0.039,0.5445,0.5682,83431,69296,Rhinolophus ferrumequinum,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.039,absent,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.039,
58,0.659,0.5465,0.5527,93755,20312,Myotis nattereri,0.629,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,00181_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.659,present,00181_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.659,
